,Open,High,Low,Close,Volume
2011.05.30,1536.57000,1538.90000,1534.05000,1538.65000,5897,0
2011.05.31,1537.85000,1540.65000,1532.03000,1535.30000,10507,0
2011.06.01,1535.55000,1550.05000,1529.30000,1539.40000,24683,0
2011.06.02,1540.50000,1544.32000,1519.30000,1533.25000,32434,0
2011.06.03,1533.60000,1547.05000,1523.78000,1540.95000,33905,0
2011.06.06,1541.78000,1553.37000,1540.59000,1544.06000,20577,0
2011.06.07,1543.88000,1550.01000,1535.97000,1543.64000,25357,0
2011.06.08,1542.55000,1546.00000,1530.57000,1537.21000,28302,0
2011.06.09,1538.35000,1549.46000,1533.12000,1543.49000,25103,0
2011.06.10,1544.21000,1544.94000,1525.65000,1530.56000,26588,0
2011.06.13,1529.75000,1532.50000,1510.75000,1515.15000,14101,0
2011.06.14,1515.50000,1525.95000,1512.11000,1523.53000,17468,0
2011.06.15,1524.40000,1534.40000,1513.78000,1530.55000,28491,0
2011.06.16,1530.00000,1532.85000,1521.40000,1529.11000,31360,0
2011.06.17,1528.30000,1541.80000,1522.38000,1538.70000,27451,0
2011.06.20,1540.10000,1546.68000,1532.77000,1540.45000,19757,0
2011.06.21,1540.75000,1547.80000,1538.45000,1546.00000,16349,0
2011.06.22,1547.15000,1557.91000,1541.05000,1548.75000,14094,0
2011.06.23,1547.40000,1548.55000,1512.60000,1521.45000,24929,0
2011.06.24,1521.65000,1525.55000,1498.23000,1499.74000,35187,0
2011.06.27,1499.90000,1505.35000,1490.70000,1497.79000,29634,0
2011.06.28,1497.40000,1506.25000,1495.38000,1501.15000,21021,0
2011.06.29,1501.95000,1512.92000,1500.15000,1512.25000,24634,0
2011.06.30,1512.15000,1513.76000,1498.74000,1500.08000,27960,0
2011.07.01,1501.40000,1502.60000,1477.99000,1487.49000,24716,0
2011.07.04,1487.23000,1496.45000,1486.17000,1495.59000,6594,0
2011.07.05,1494.90000,1516.54000,1493.11000,1516.00000,16240,0
2011.07.06,1515.70000,1533.56000,1510.05000,1528.47000,23327,0
2011.07.07,1528.50000,1534.30000,1522.52000,1532.06000,24360,0
2011.07.08,1531.75000,1545.20000,1524.63000,1542.06000,21445,0
2011.07.11,1542.48000,1556.62000,1541.37000,1553.22000,26097,0
2011.07.12,1553.35000,1573.45000,1540.57000,1567.53000,36256,0
2011.07.13,1566.95000,1587.74000,1564.15000,1581.81000,34917,0
2011.07.14,1583.57000,1594.15000,1578.77000,1587.10000,32745,0
2011.07.15,1586.85000,1593.46000,1575.70000,1593.15000,27000,0
2011.07.18,1593.40000,1607.30000,1591.25000,1604.35000,27934,0
2011.07.19,1605.35000,1609.90000,1582.30000,1588.15000,30610,0
2011.07.20,1587.65000,1601.40000,1581.00000,1600.35000,33155,0
2011.07.21,1601.25000,1604.50000,1584.65000,1590.60000,34775,0
2011.07.22,1589.15000,1607.05000,1583.30000,1602.45000,27288,0
2011.07.25,1609.00000,1623.20000,1603.48000,1613.99000,33383,0
2011.07.26,1614.15000,1620.10000,1607.80000,1618.97000,27047,0
2011.07.27,1619.30000,1628.55000,1608.75000,1613.30000,26370,0
2011.07.28,1613.55000,1620.05000,1602.90000,1615.93000,26986,0
2011.07.29,1616.60000,1632.70000,1610.50000,1624.55000,29972,0
2011.08.01,1610.30000,1631.74000,1607.05000,1619.35000,35728,0
2011.08.02,1619.30000,1659.75000,1616.25000,1659.75000,37639,0
2011.08.03,1659.45000,1673.03000,1651.83000,1661.35000,38740,0
2011.08.04,1660.40000,1682.00000,1639.91000,1647.20000,51759,0
2011.08.05,1646.25000,1670.04000,1641.60000,1660.75000,48172,0
2011.08.08,1683.98000,1720.30000,1682.25000,1719.05000,60355,0
2011.08.09,1717.10000,1779.55000,1714.95000,1739.96000,79064,0
2011.08.10,1742.80000,1797.50000,1737.44000,1792.89000,70710,0
2011.08.11,1794.50000,1814.65000,1731.80000,1763.60000,68556,0
2011.08.12,1765.05000,1768.00000,1723.05000,1745.20000,45055,0
2011.08.15,1746.26000,1765.65000,1727.85000,1765.43000,37291,0
2011.08.16,1765.85000,1786.78000,1761.00000,1785.11000,41625,0
2011.08.17,1785.55000,1794.51000,1778.90000,1790.85000,25860,0
2011.08.18,1789.05000,1828.55000,1783.61000,1823.50000,43029,0
2011.08.19,1823.95000,1877.59000,1821.45000,1848.05000,61799,0
2011.08.22,1864.67000,1898.30000,1857.50000,1897.15000,61696,0
2011.08.23,1898.05000,1911.80000,1823.35000,1828.10000,69187,0
2011.08.24,1829.60000,1853.70000,1749.60000,1758.55000,47958,0
2011.08.25,1750.40000,1774.79000,1702.85000,1774.79000,33574,0
2011.08.26,1771.80000,1823.01000,1757.45000,1822.77000,73779,0
2011.08.29,1835.07000,1835.17000,1775.94000,1788.14000,67157,0
2011.08.30,1789.00000,1840.18000,1783.54000,1835.33000,62844,0
2011.08.31,1836.20000,1839.80000,1811.35000,1825.70000,57023,0
2011.09.01,1825.70000,1831.00000,1813.45000,1825.90000,45597,0
2011.09.02,1825.00000,1884.50000,1824.25000,1882.20000,41394,0
2011.09.05,1880.05000,1902.75000,1874.21000,1899.59000,36021,0
2011.09.06,1901.90000,1920.70000,1858.81000,1874.95000,73612,0
2011.09.07,1870.80000,1880.10000,1792.59000,1816.95000,65944,0
2011.09.08,1817.40000,1870.60000,1813.35000,1869.65000,65272,0
2011.09.09,1869.65000,1886.00000,1822.80000,1855.80000,66036,0
2011.09.12,1860.75000,1861.50000,1801.15000,1814.80000,58601,0
2011.09.13,1814.75000,1843.90000,1794.34000,1833.25000,57599,0
2011.09.14,1834.10000,1844.70000,1808.45000,1819.45000,48401,0
2011.09.15,1819.50000,1826.45000,1772.45000,1788.30000,53816,0
2011.09.16,1788.15000,1821.43000,1762.35000,1807.15000,51464,0
2011.09.19,1814.95000,1827.42000,1770.35000,1778.50000,46987,0
2011.09.20,1778.55000,1811.40000,1769.60000,1803.15000,46419,0
2011.09.21,1802.95000,1816.40000,1778.40000,1781.80000,52531,0
2011.09.22,1780.05000,1786.15000,1720.60000,1740.25000,68481,0
2011.09.23,1738.45000,1755.00000,1628.20000,1640.50000,82545,0
2011.09.26,1646.80000,1663.30000,1532.40000,1626.55000,101620,0
2011.09.27,1625.60000,1677.20000,1614.45000,1650.15000,59522,0
2011.09.28,1650.10000,1669.25000,1598.45000,1608.75000,61062,0
2011.09.29,1606.90000,1634.95000,1582.80000,1614.40000,61127,0
2011.09.30,1616.15000,1640.40000,1606.30000,1622.65000,47348,0
2011.10.03,1626.05000,1664.75000,1621.65000,1658.45000,48161,0
2011.10.04,1660.70000,1678.70000,1595.65000,1623.30000,57442,0
2011.10.05,1624.55000,1646.75000,1597.55000,1640.70000,55479,0
2011.10.06,1640.80000,1654.85000,1631.45000,1651.00000,45853,0
2011.10.07,1650.75000,1666.05000,1626.20000,1637.00000,41031,0
2011.10.10,1638.20000,1677.50000,1638.20000,1676.23000,38081,0
2011.10.11,1682.46000,1684.55000,1653.70000,1662.05000,41969,0
2011.10.12,1662.55000,1692.10000,1660.26000,1676.25000,42993,0
2011.10.13,1675.65000,1684.25000,1652.63000,1667.75000,40852,0
2011.10.14,1666.25000,1683.60000,1660.96000,1679.75000,33532,0
2011.10.17,1680.85000,1694.75000,1664.36000,1670.45000,39135,0
2011.10.18,1670.40000,1676.55000,1626.60000,1657.65000,50496,0
2011.10.19,1655.70000,1664.95000,1639.53000,1640.30000,45357,0
2011.10.20,1640.85000,1644.80000,1603.70000,1620.51000,65314,0
2011.10.21,1619.25000,1648.45000,1611.25000,1639.90000,48073,0
2011.10.24,1638.33000,1661.80000,1635.35000,1653.33000,46051,0
2011.10.25,1653.20000,1708.65000,1643.18000,1704.85000,56542,0
2011.10.26,1704.80000,1726.40000,1694.80000,1724.45000,49410,0
2011.10.27,1725.15000,1749.90000,1706.00000,1744.70000,48673,0
2011.10.28,1744.10000,1752.40000,1732.15000,1743.55000,41457,0
2011.10.31,1743.48000,1744.85000,1704.62000,1714.60000,49009,0
2011.11.01,1714.05000,1723.90000,1681.10000,1719.55000,53763,0
2011.11.02,1719.85000,1744.10000,1714.00000,1738.05000,47137,0
2011.11.03,1736.60000,1767.55000,1722.50000,1763.35000,48523,0
2011.11.04,1763.90000,1764.00000,1748.44000,1755.56000,39482,0
2011.11.07,1752.79000,1797.98000,1752.49000,1794.35000,46081,0
2011.11.08,1794.22000,1802.72000,1776.75000,1786.51000,43102,0
2011.11.09,1785.40000,1799.62000,1763.95000,1769.50000,49218,0
2011.11.10,1769.60000,1775.20000,1735.75000,1758.05000,49285,0
2011.11.11,1758.25000,1788.45000,1744.85000,1787.85000,40124,0
2011.11.14,1788.05000,1795.97000,1773.60000,1780.15000,43246,0
2011.11.15,1780.20000,1785.98000,1760.05000,1780.40000,45700,0
2011.11.16,1780.70000,1783.35000,1753.19000,1763.05000,58034,0
2011.11.17,1763.50000,1766.75000,1710.24000,1721.40000,55584,0
2011.11.18,1722.15000,1737.30000,1710.78000,1723.35000,50922,0
2011.11.21,1721.95000,1726.32000,1666.32000,1677.04000,61688,0
2011.11.22,1677.00000,1705.35000,1667.68000,1699.45000,51863,0
2011.11.23,1699.00000,1709.94000,1677.06000,1691.85000,49809,0
2011.11.24,1691.85000,1701.85000,1687.70000,1694.70000,24401,0
2011.11.25,1694.70000,1697.70000,1671.75000,1680.30000,36634,0
2011.11.28,1684.11000,1720.66000,1682.65000,1712.37000,43789,0
2011.11.29,1711.59000,1720.13000,1703.62000,1715.45000,42535,0
2011.11.30,1715.40000,1750.48000,1700.88000,1746.05000,49851,0
2011.12.01,1746.15000,1754.10000,1733.55000,1744.35000,40971,0
2011.12.02,1744.50000,1762.85000,1737.90000,1745.55000,41914,0
2011.12.05,1749.10000,1754.60000,1717.53000,1722.65000,44039,0
2011.12.06,1723.35000,1732.95000,1701.87000,1728.35000,46338,0
2011.12.07,1728.26000,1742.54000,1719.84000,1741.60000,42254,0
2011.12.08,1742.66000,1755.95000,1703.79000,1708.00000,52613,0
2011.12.09,1704.60000,1723.80000,1703.25000,1711.00000,43665,0
2011.12.12,1713.40000,1714.70000,1657.06000,1666.45000,44936,0
2011.12.13,1666.05000,1678.04000,1622.15000,1631.40000,60467,0
2011.12.14,1631.05000,1641.75000,1563.32000,1573.95000,72023,0
2011.12.15,1573.70000,1593.95000,1560.10000,1570.25000,55278,0
2011.12.16,1569.86000,1601.02000,1569.85000,1597.20000,46021,0
2011.12.19,1599.65000,1608.50000,1583.21000,1594.08000,47471,0
2011.12.20,1592.40000,1618.55000,1591.75000,1615.50000,36737,0
2011.12.21,1614.70000,1641.54000,1605.85000,1615.10000,39058,0
2011.12.22,1614.90000,1616.68000,1597.55000,1605.58000,41411,0
2011.12.23,1605.57000,1613.65000,1602.55000,1607.21000,24109,0
2011.12.27,1604.88000,1605.17000,1589.50000,1592.75000,23917,0
2011.12.28,1592.40000,1592.79000,1549.43000,1556.45000,45230,0
2011.12.29,1556.20000,1561.15000,1522.45000,1545.00000,45081,0
2011.12.30,1544.65000,1581.21000,1544.65000,1564.35000,40953,0
2012.01.03,1569.05000,1607.20000,1566.65000,1603.60000,37169,0
2012.01.04,1603.45000,1618.30000,1592.59000,1611.65000,49573,0
2012.01.05,1611.45000,1625.70000,1596.64000,1621.96000,52933,0
2012.01.06,1621.95000,1630.93000,1608.40000,1616.30000,50950,0
2012.01.09,1615.55000,1623.52000,1604.86000,1611.00000,55673,0
2012.01.10,1610.45000,1640.17000,1608.30000,1631.95000,43822,0
2012.01.11,1631.20000,1647.05000,1629.95000,1641.50000,46804,0
2012.01.12,1642.25000,1661.80000,1640.00000,1649.60000,42567,0
2012.01.13,1648.80000,1649.55000,1625.10000,1639.25000,55704,0
2012.01.16,1635.28000,1646.89000,1631.28000,1643.55000,38488,0
2012.01.17,1642.58000,1667.55000,1641.60000,1651.85000,50043,0
2012.01.18,1651.93000,1662.24000,1642.62000,1659.55000,49979,0
2012.01.19,1660.45000,1669.05000,1649.00000,1657.58000,45013,0
2012.01.20,1656.73000,1666.71000,1644.90000,1666.30000,37287,0
2012.01.23,1664.78000,1681.24000,1662.35000,1676.90000,33173,0
2012.01.24,1676.81000,1679.70000,1661.35000,1665.70000,40385,0
2012.01.25,1666.17000,1712.80000,1648.84000,1709.80000,53347,0
2012.01.26,1710.45000,1730.46000,1702.71000,1720.19000,57277,0
2012.01.27,1720.46000,1739.65000,1714.25000,1738.62000,45787,0
2012.01.30,1736.60000,1739.73000,1716.15000,1729.31000,50782,0
2012.01.31,1731.56000,1747.42000,1725.87000,1738.05000,64005,0
2012.02.01,1738.15000,1750.98000,1732.50000,1743.40000,60149,0
2012.02.02,1743.40000,1761.06000,1740.91000,1759.19000,51262,0
2012.02.03,1758.63000,1763.12000,1723.65000,1725.60000,59166,0
2012.02.06,1728.15000,1738.15000,1711.75000,1719.95000,53706,0
2012.02.07,1719.97000,1749.75000,1710.20000,1745.10000,53219,0
2012.02.08,1744.55000,1752.00000,1724.45000,1732.82000,49139,0
2012.02.09,1731.80000,1752.30000,1725.93000,1730.50000,64201,0
2012.02.10,1728.75000,1734.80000,1704.64000,1721.65000,60095,0
2012.02.13,1724.70000,1733.31000,1716.04000,1722.30000,51783,0
2012.02.14,1722.05000,1727.55000,1712.08000,1720.47000,55433,0
2012.02.15,1720.15000,1737.34000,1718.55000,1728.20000,42673,0
2012.02.16,1727.95000,1729.85000,1705.10000,1728.18000,47393,0
2012.02.17,1727.95000,1735.65000,1717.05000,1723.10000,38630,0
2012.02.20,1726.80000,1737.05000,1726.03000,1733.82000,29624,0
2012.02.21,1734.93000,1759.82000,1730.75000,1759.06000,111934,0
2012.02.22,1759.15000,1781.71000,1749.27000,1776.17000,94321,0
2012.02.23,1775.95000,1787.34000,1772.05000,1780.15000,96708,0
2012.02.24,1779.95000,1782.78000,1770.30000,1772.35000,75199,0
2012.02.27,1774.69000,1779.15000,1761.38000,1767.35000,42194,0
2012.02.28,1768.00000,1789.80000,1765.57000,1784.00000,44114,0
2012.02.29,1784.00000,1790.55000,1687.90000,1696.60000,68125,0
2012.03.01,1696.10000,1725.80000,1694.36000,1717.95000,65231,0
2012.03.02,1718.05000,1724.11000,1704.71000,1711.58000,55141,0
2012.03.05,1710.80000,1716.55000,1693.63000,1706.25000,58049,0
2012.03.06,1706.20000,1708.95000,1663.30000,1674.22000,62959,0
2012.03.07,1673.75000,1687.90000,1671.25000,1684.70000,51431,0
2012.03.08,1683.75000,1703.87000,1682.51000,1699.78000,50894,0
2012.03.09,1699.45000,1714.70000,1676.52000,1713.69000,56352,0
2012.03.12,1714.45000,1716.55000,1692.40000,1701.13000,51000,0
2012.03.13,1699.70000,1705.70000,1661.80000,1673.75000,58038,0
2012.03.14,1672.85000,1682.25000,1634.40000,1644.50000,62977,0
2012.03.15,1643.55000,1666.45000,1636.10000,1658.38000,57007,0
2012.03.16,1657.20000,1664.85000,1639.55000,1659.65000,53375,0
2012.03.19,1658.60000,1669.70000,1652.17000,1664.30000,47709,0
2012.03.20,1663.90000,1664.50000,1641.44000,1650.55000,50346,0
2012.03.21,1649.70000,1661.75000,1646.45000,1650.20000,48873,0
2012.03.22,1650.26000,1656.40000,1627.90000,1645.79000,56332,0
2012.03.23,1645.25000,1666.20000,1642.06000,1661.63000,51929,0
2012.03.26,1662.48000,1693.60000,1655.35000,1689.95000,47147,0
2012.03.27,1689.05000,1696.95000,1679.35000,1680.45000,43305,0
2012.03.28,1679.75000,1684.39000,1654.55000,1663.45000,51122,0
2012.03.29,1663.30000,1664.75000,1644.95000,1661.40000,47074,0
2012.03.30,1661.25000,1670.85000,1659.45000,1668.01000,44300,0
2012.04.02,1669.53000,1683.50000,1662.95000,1677.60000,42087,0
2012.04.03,1676.30000,1680.85000,1638.70000,1646.00000,48925,0
2012.04.04,1644.85000,1647.95000,1612.10000,1620.50000,51650,0
2012.04.05,1620.15000,1633.47000,1619.81000,1631.05000,39856,0
2012.04.06,1630.45000,1642.08000,1629.25000,1639.95000,551,0
2012.04.09,1639.80000,1648.63000,1635.45000,1640.15000,38108,0
2012.04.10,1640.25000,1662.80000,1631.70000,1659.70000,50687,0
2012.04.11,1659.00000,1662.31000,1652.50000,1658.80000,42385,0
2012.04.12,1658.95000,1680.05000,1650.35000,1675.63000,43481,0
2012.04.13,1675.00000,1677.97000,1649.12000,1658.10000,46366,0
2012.04.16,1657.20000,1657.80000,1641.05000,1651.75000,62183,0
2012.04.17,1651.11000,1657.31000,1634.37000,1649.50000,44288,0
2012.04.18,1649.65000,1654.30000,1637.75000,1642.05000,43029,0
2012.04.19,1641.57000,1653.70000,1630.87000,1642.60000,46839,0
2012.04.20,1642.20000,1647.16000,1638.34000,1642.71000,35039,0
2012.04.23,1641.64000,1643.15000,1623.13000,1638.43000,39722,0
2012.04.24,1637.35000,1649.15000,1633.75000,1641.70000,35912,0
2012.04.25,1640.58000,1646.15000,1624.55000,1643.48000,42426,0
2012.04.26,1643.91000,1660.77000,1641.75000,1656.92000,37089,0
2012.04.27,1654.30000,1667.48000,1650.40000,1662.45000,38209,0
2012.04.30,1664.29000,1666.20000,1645.80000,1664.63000,29537,0
2012.05.01,1663.65000,1671.53000,1656.70000,1662.20000,28080,0
2012.05.02,1661.95000,1663.00000,1645.83000,1653.30000,34770,0
2012.05.03,1653.20000,1653.50000,1630.93000,1635.76000,37968,0
2012.05.04,1635.81000,1647.21000,1626.46000,1642.10000,37940,0
2012.05.07,1642.50000,1642.50000,1631.77000,1638.26000,29440,0
2012.05.08,1637.61000,1639.01000,1595.20000,1605.37000,38104,0
2012.05.09,1605.11000,1606.31000,1579.51000,1589.36000,25770,0
2012.05.10,1589.31000,1602.02000,1585.56000,1593.81000,17240,0
2012.05.11,1593.41000,1594.96000,1573.63000,1579.20000,1465,0
2012.05.14,1585.07000,1585.71000,1556.06000,1556.45000,34880,0
2012.05.15,1556.45000,1563.69000,1540.90000,1543.75000,48043,0
2012.05.16,1543.15000,1552.13000,1526.91000,1539.41000,54565,0
2012.05.17,1539.31000,1579.76000,1538.37000,1573.96000,48127,0
2012.05.18,1573.71000,1597.50000,1567.86000,1592.81000,50537,0
2012.05.21,1590.30000,1599.11000,1584.76000,1592.96000,43212,0
2012.05.22,1592.85000,1594.36000,1561.36000,1568.31000,46092,0
2012.05.23,1567.96000,1568.41000,1533.16000,1561.21000,55060,0
2012.05.24,1560.76000,1577.82000,1551.30000,1558.86000,51067,0
2012.05.25,1557.71000,1574.11000,1551.24000,1572.56000,44318,0
2012.05.28,1574.01000,1583.81000,1571.09000,1574.41000,27750,0
2012.05.29,1573.66000,1582.65000,1547.89000,1554.93000,45961,0
2012.05.30,1554.93000,1569.51000,1531.97000,1563.21000,48871,0
2012.05.31,1562.51000,1573.23000,1551.89000,1560.21000,48571,0
2012.06.01,1559.96000,1629.81000,1544.96000,1623.85000,53510,0
2012.06.04,1622.10000,1627.96000,1608.76000,1618.61000,51464,0
2012.06.05,1618.26000,1623.41000,1611.84000,1616.81000,47014,0
2012.06.06,1617.21000,1640.91000,1612.93000,1619.19000,52904,0
2012.06.07,1619.99000,1629.00000,1578.17000,1589.04000,51524,0
2012.06.08,1588.76000,1594.97000,1553.93000,1592.87000,52833,0
2012.06.11,1601.01000,1608.01000,1581.51000,1596.36000,49372,0
2012.06.12,1595.46000,1617.53000,1586.24000,1609.62000,51601,0
2012.06.13,1609.56000,1624.63000,1605.91000,1616.86000,47035,0
2012.06.14,1617.11000,1627.88000,1609.48000,1623.51000,48951,0
2012.06.15,1622.71000,1633.63000,1619.54000,1627.03000,44633,0
2012.06.18,1628.61000,1629.99000,1606.36000,1627.81000,66835,0
2012.06.19,1627.86000,1633.26000,1617.27000,1618.26000,59732,0
2012.06.20,1617.56000,1622.51000,1590.09000,1607.21000,67023,0
2012.06.21,1606.41000,1606.81000,1564.12000,1565.90000,68967,0
2012.06.22,1564.95000,1573.30000,1557.91000,1572.36000,56943,0
2012.06.25,1567.40000,1588.11000,1566.24000,1584.25000,55721,0
2012.06.26,1583.70000,1586.70000,1567.46000,1572.70000,53944,0
2012.06.27,1571.85000,1582.38000,1562.40000,1573.85000,50069,0
2012.06.28,1573.75000,1578.75000,1547.85000,1552.20000,57719,0
2012.06.29,1552.20000,1606.81000,1550.60000,1597.00000,65372,0
2012.07.02,1599.00000,1602.37000,1587.20000,1596.80000,54584,0
2012.07.03,1596.65000,1624.72000,1594.55000,1617.03000,56600,0
2012.07.04,1616.60000,1620.09000,1611.27000,1615.35000,31757,0
2012.07.05,1615.30000,1623.50000,1597.05000,1604.30000,56176,0
2012.07.06,1604.30000,1609.52000,1576.17000,1583.45000,57593,0
2012.07.09,1581.65000,1592.50000,1575.80000,1587.40000,50644,0
2012.07.10,1587.40000,1601.07000,1564.20000,1566.90000,57619,0
2012.07.11,1566.25000,1583.00000,1565.44000,1576.10000,56129,0
2012.07.12,1576.10000,1577.61000,1554.80000,1571.35000,58794,0
2012.07.13,1571.95000,1596.51000,1565.70000,1589.00000,52455,0
2012.07.16,1590.25000,1594.61000,1577.66000,1589.20000,50371,0
2012.07.17,1588.55000,1598.61000,1571.10000,1583.00000,60079,0
2012.07.18,1582.10000,1585.75000,1567.45000,1573.25000,58814,0
2012.07.19,1573.15000,1591.57000,1572.50000,1581.12000,54898,0
2012.07.20,1580.98000,1587.01000,1573.74000,1584.22000,56599,0
2012.07.23,1581.12000,1582.91000,1563.31000,1576.60000,52102,0
2012.07.24,1576.23000,1584.42000,1568.90000,1580.75000,57338,0
2012.07.25,1580.69000,1610.46000,1578.82000,1604.32000,62230,0
2012.07.26,1604.13000,1621.70000,1601.27000,1615.59000,59151,0
2012.07.27,1615.42000,1629.53000,1611.80000,1623.17000,54684,0
2012.07.30,1623.31000,1626.07000,1614.30000,1621.95000,40696,0
2012.07.31,1621.65000,1627.96000,1610.93000,1614.28000,55978,0
2012.08.01,1614.25000,1618.54000,1591.97000,1599.31000,59290,0
2012.08.02,1599.41000,1615.07000,1584.94000,1587.85000,56796,0
2012.08.03,1587.19000,1606.66000,1585.87000,1603.40000,52400,0
2012.08.06,1604.40000,1615.36000,1602.20000,1610.57000,46017,0
2012.08.07,1610.46000,1618.40000,1608.94000,1611.95000,47577,0
2012.08.08,1611.79000,1616.74000,1603.37000,1612.14000,50509,0
2012.08.09,1612.32000,1618.33000,1609.67000,1617.17000,46980,0
2012.08.10,1616.58000,1626.49000,1605.55000,1620.03000,46492,0
2012.08.13,1621.18000,1625.63000,1607.53000,1609.62000,46137,0
2012.08.14,1609.76000,1616.36000,1590.03000,1598.76000,48048,0
2012.08.15,1598.47000,1606.42000,1589.98000,1603.07000,44850,0
2012.08.16,1602.49000,1618.57000,1600.87000,1614.92000,41078,0
2012.08.17,1614.74000,1620.17000,1611.80000,1615.57000,38658,0
2012.08.20,1616.67000,1622.46000,1609.73000,1620.42000,36745,0
2012.08.21,1620.67000,1641.32000,1618.52000,1637.72000,42180,0
2012.08.22,1637.09000,1655.94000,1634.52000,1654.24000,45860,0
2012.08.23,1653.91000,1674.89000,1652.57000,1670.13000,53802,0
2012.08.24,1669.76000,1673.87000,1662.61000,1670.17000,45221,0
2012.08.27,1672.01000,1676.87000,1663.19000,1663.64000,40829,0
2012.08.28,1663.35000,1672.33000,1657.38000,1666.82000,46715,0
2012.08.29,1666.31000,1669.92000,1652.34000,1656.07000,42662,0
2012.08.30,1656.00000,1664.10000,1651.19000,1655.36000,41772,0
